 #Time, Populations
        0.0000    1.00000000    0.00000000    0.00000000    0.00000000
        5.0000           NaN           NaN    0.00000000    0.00000000
       10.0000           NaN           NaN    0.00000000    0.00000000
       15.0000           NaN           NaN    0.00000000    0.00000000
       20.0000           NaN           NaN    0.00000000    0.00000000
       25.0000           NaN           NaN    0.00000000    0.00000000
       30.0000           NaN           NaN    0.00000000    0.00000000
       35.0000           NaN           NaN    0.00000000    0.00000000
       40.0000           NaN           NaN    0.00000000    0.00000000
       45.0000           NaN           NaN    0.00000000    0.00000000
       50.0000           NaN           NaN    0.00000000    0.00000000
       55.0000           NaN           NaN    0.00000000    0.00000000
       60.0000           NaN           NaN    0.00000000    0.00000000
       65.0000           NaN           NaN    0.00000000    0.00000000
       70.0000           NaN           NaN    0.00000000    0.00000000
       75.0000           NaN           NaN    0.00000000    0.00000000
       80.0000           NaN           NaN    0.00000000    0.00000000
       85.0000           NaN           NaN    0.00000000    0.00000000
       90.0000           NaN           NaN    0.00000000    0.00000000
       95.0000           NaN           NaN    0.00000000    0.00000000
      100.0000           NaN           NaN    0.00000000    0.00000000
      105.0000           NaN           NaN    0.00000000    0.00000000
      110.0000           NaN           NaN    0.00000000    0.00000000
      115.0000           NaN           NaN    0.00000000    0.00000000
      120.0000           NaN           NaN    0.00000000    0.00000000
      125.0000           NaN           NaN    0.00000000    0.00000000
      130.0000           NaN           NaN    0.00000000    0.00000000
      135.0000           NaN           NaN    0.00000000    0.00000000
      140.0000           NaN           NaN    0.00000000    0.00000000
      145.0000           NaN           NaN    0.00000000    0.00000000
      150.0000           NaN           NaN    0.00000000    0.00000000
      155.0000           NaN           NaN    0.00000000    0.00000000
      160.0000           NaN           NaN    0.00000000    0.00000000
      165.0000           NaN           NaN    0.00000000    0.00000000
      170.0000           NaN           NaN    0.00000000    0.00000000
      175.0000           NaN           NaN    0.00000000    0.00000000
      180.0000           NaN           NaN    0.00000000    0.00000000
      185.0000           NaN           NaN    0.00000000    0.00000000
      190.0000           NaN           NaN    0.00000000    0.00000000
      195.0000           NaN           NaN    0.00000000    0.00000000
      200.0000           NaN           NaN    0.00000000    0.00000000
      205.0000           NaN           NaN    0.00000000    0.00000000
      210.0000           NaN           NaN    0.00000000    0.00000000
      215.0000           NaN           NaN    0.00000000    0.00000000
      220.0000           NaN           NaN    0.00000000    0.00000000
      225.0000           NaN           NaN    0.00000000    0.00000000
      230.0000           NaN           NaN    0.00000000    0.00000000
      235.0000           NaN           NaN    0.00000000    0.00000000
      240.0000           NaN           NaN    0.00000000    0.00000000
      245.0000           NaN           NaN    0.00000000    0.00000000
      250.0000           NaN           NaN    0.00000000    0.00000000
      255.0000           NaN           NaN    0.00000000    0.00000000
      260.0000           NaN           NaN    0.00000000    0.00000000
      265.0000           NaN           NaN    0.00000000    0.00000000
      270.0000           NaN           NaN    0.00000000    0.00000000
      275.0000           NaN           NaN    0.00000000    0.00000000
      280.0000           NaN           NaN    0.00000000    0.00000000
      285.0000           NaN           NaN    0.00000000    0.00000000
      290.0000           NaN           NaN    0.00000000    0.00000000
      295.0000           NaN           NaN    0.00000000    0.00000000
      300.0000           NaN           NaN    0.00000000    0.00000000
      305.0000           NaN           NaN    0.00000000    0.00000000
      310.0000           NaN           NaN    0.00000000    0.00000000
      315.0000           NaN           NaN    0.00000000    0.00000000
      320.0000           NaN           NaN    0.00000000    0.00000000
      325.0000           NaN           NaN    0.00000000    0.00000000
      330.0000           NaN           NaN    0.00000000    0.00000000
      335.0000           NaN           NaN    0.00000000    0.00000000
      340.0000           NaN           NaN    0.00000000    0.00000000
      345.0000           NaN           NaN    0.00000000    0.00000000
      350.0000           NaN           NaN    0.00000000    0.00000000
      355.0000           NaN           NaN    0.00000000    0.00000000
      360.0000           NaN           NaN    0.00000000    0.00000000
      365.0000           NaN           NaN    0.00000000    0.00000000
      370.0000           NaN           NaN    0.00000000    0.00000000
      375.0000           NaN           NaN    0.00000000    0.00000000
      380.0000           NaN           NaN    0.00000000    0.00000000
      385.0000           NaN           NaN    0.00000000    0.00000000
      390.0000           NaN           NaN    0.00000000    0.00000000
      395.0000           NaN           NaN    0.00000000    0.00000000
      400.0000           NaN           NaN    0.00000000    0.00000000
      405.0000           NaN           NaN    0.00000000    0.00000000
      410.0000           NaN           NaN    0.00000000    0.00000000
      415.0000           NaN           NaN    0.00000000    0.00000000
      420.0000           NaN           NaN    0.00000000    0.00000000
      425.0000           NaN           NaN    0.00000000    0.00000000
      430.0000           NaN           NaN    0.00000000    0.00000000
      435.0000           NaN           NaN    0.00000000    0.00000000
      440.0000           NaN           NaN    0.00000000    0.00000000
      445.0000           NaN           NaN    0.00000000    0.00000000
      450.0000           NaN           NaN    0.00000000    0.00000000
      455.0000           NaN           NaN    0.00000000    0.00000000
      460.0000           NaN           NaN    0.00000000    0.00000000
      465.0000           NaN           NaN    0.00000000    0.00000000
      470.0000           NaN           NaN    0.00000000    0.00000000
      475.0000           NaN           NaN    0.00000000    0.00000000
      480.0000           NaN           NaN    0.00000000    0.00000000
      485.0000           NaN           NaN    0.00000000    0.00000000
      490.0000           NaN           NaN    0.00000000    0.00000000
      495.0000           NaN           NaN    0.00000000    0.00000000
      500.0000           NaN           NaN    0.00000000    0.00000000
      505.0000           NaN           NaN    0.00000000    0.00000000
      510.0000           NaN           NaN    0.00000000    0.00000000
      515.0000           NaN           NaN    0.00000000    0.00000000
      520.0000           NaN           NaN    0.00000000    0.00000000
      525.0000           NaN           NaN    0.00000000    0.00000000
      530.0000           NaN           NaN    0.00000000    0.00000000
